,SteamId,ProfileURL,ReviewText,Review,ReviewLength,PlayHours,DatePosted
62,76561198183786459,https://steamcommunity.com/profiles/76561198183786459/,⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠟⠛⠛⠛⠉⠉⠉⠋⠛⠛⠛⠻⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡟⠛⠉⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠉⠙⠻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⠟⠋⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠈⠿⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡿⠏⠄⠄⠄⠄⠄⠄⠄⠂⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠈⠹⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⠛⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠠⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠘⢻⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⠃⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⢀⠄⢠⠄⠄⡀⠄⠄⢀⠂⠄⠄⠄⠄⠄⠄⠄⠄⠄⡁⠄⠄⢛⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⡇⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠐⡈⢔⠸⣐⢕⢕⢵⢰⢱⢰⢐⢤⡡⡢⣕⢄⢢⢠⠄⠄⠄⠄⠄⠄⠙⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⡁⠂⠅⢕⠌⡎⡎⣎⢎⢮⢮⣳⡳⣝⢮⢺⢜⢕⢕⢍⢎⠪⡐⠄⠁⠄⠸⣿⣿ ⣿⣿⣿⣿⣿⣿⠏⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠐⠄⠄⢅⠣⡡⡣⣣⡳⡵⣝⡮⣗⣗⡯⣗⣟⡮⡮⣳⣣⣳⢱⢱⠱⣐⠄⠂⠄⢿⣿ ⣿⣿⣿⣿⣿⣿⠄⠄⠄⠄⠄⠄⠄⠂⠄⠄⠄⠄⠄⠄⢂⢈⠢⡱⡱⡝⣮⣿⣟⣿⣽⣷⣿⣯⣿⣷⣿⣿⣿⣾⣯⣗⡕⡇⡇⠄⠂⡀⢹⣿ ⣿⣿⣿⣿⣿⡟⠄⠄⠄⠄⠄⠄⠂⠄⠄⠄⠄⠄⠄⠐⢀⢂⢕⢸⢨⢪⢳⡫⣟⣿⣻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡺⡮⡣⡣⠠⢂⠒⢸⣿ ⣿⣿⣿⣿⣿⡇⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠠⠐⠄⡂⠆⡇⣗⣝⢮⢾⣻⣞⣿⣿⣿⣿⣿⣿⣿⣿⢿⣽⣯⡯⣺⢸⢘⠨⠔⡅⢨⣿ ⣿⣿⠋⠉⠙⠃⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠁⠄⠄⠄⡂⡪⡪⡪⡮⡮⡯⣻⣽⣾⣿⣿⣿⣟⣿⣿⣿⣽⣿⣿⡯⣯⡺⡸⡰⡱⢐⡅⣼⣿ ⣿⠡⡀⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠠⠈⠆⠱⠑⠝⠜⠕⡝⡝⣞⢯⢿⣿⣿⡿⣟⣿⣿⣿⡿⡿⣽⣷⣽⡸⡨⡪⣂⠊⣿⣿ ⣿⠡⠄⡨⣢⠐⠁⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠐⠍⡓⣗⡽⣝⠽⠍⠅⠑⠁⠉⠘⠘⠘⠵⡑⢜⢀⢀⢉⢽ ⣿⠁⠠⢱⢘⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠈⠈⠱⣁⠜⡘⠌⠄⠄⡪⣳⣟⡮⢅⠤⠠⠄⠄⣀⣀⡀⡀⠄⠈⡂⢲⡪⡠⣿ ⣿⡇⠨⣺⢐⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⡀⠄⠄⠄⠤⡠⡢⢒⠦⠠⠄⠄⠄⡸⢽⣟⢮⠢⡂⡐⠄⡈⡀⠤⡀⠄⠑⢄⠨⢸⡺⣐⣿ ⣿⣿⠈⠕⠁⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⡂⡪⡐⡥⢤⣰⣰⣰⡴⡮⠢⠂⠄⠄⡊⢮⢺⢕⢵⢥⡬⣌⣒⡚⣔⢚⢌⢨⢚⠌⣾⡪⣾⣿ ⣿⣿⣆⠄⡀⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⡑⢕⢕⡯⡷⣕⢧⢓⢭⠨⡀⠄⡂⠨⡨⣪⡳⣝⢝⡽⣻⣻⣞⢽⣲⢳⢱⢡⠱⠨⣟⢺⣿⣿ ⣿⣿⣿⡆⠄⡅⠇⡄⠄⠄⠄⠄⠄⠄⠄⠐⠨⢪⢹⢽⢽⣺⢝⠉⠁⠁⠄⠄⠄⢌⢎⡖⡯⡎⡗⢝⠜⣶⣯⣻⢮⡻⣟⣳⡕⠅⣷⣿⣿⣿ ⣿⣿⣿⣿⣶⣶⣿⣷⠄⠄⠄⠄⠄⠄⠄⠄⠈⠔⡑⠕⠝⠄⡀⠄⠄⠊⢆⠂⠨⡪⣺⣮⣿⡾⡜⣜⡜⣄⠙⢞⣿⢿⡿⣗⢝⢸⣾⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⠄⠄⠄⠄⠄⡀⠄⠄⠄⠄⢀⠄⠠⠄⠠⠄⠄⠄⠄⠄⠄⠊⠺⡹⠳⡙⡜⡓⡭⡺⡀⠄⠣⡻⡹⡸⠨⣣⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⠄⠄⠄⠄⠄⠠⠄⠄⣂⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⢄⠤⡤⡄⡆⡯⡢⡣⡣⡓⢕⠽⣄⠄⠨⡂⢌⣼⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⡆⠄⠄⠄⠄⠈⠆⠄⠸⡂⠄⠄⠄⢀⠄⢀⠈⠄⠂⠁⠙⠝⠼⠭⠣⠣⠣⠑⠌⠢⠣⡣⡠⡘⣰⣱⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⡇⠄⠄⠄⠄⠄⢑⠄⠈⡱⠄⢘⠄⡀⠨⢐⣧⣳⣷⣶⣦⣤⣴⣶⣶⣶⡶⠄⡠⡢⡕⣜⠎⡮⣣⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⡇⠄⠄⠄⠄⠄⠄⠢⠄⠨⠄⠄⠣⡀⠄⢀⢀⢙⠃⡿⢿⠿⡿⡿⢟⢋⢔⡱⣝⢜⡜⡪⡪⣵⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⡁⠄⠄⠄⠄⠄⠄⠄⠅⠄⠡⠄⠄⠡⢀⢂⠢⡡⠡⠣⡑⣏⢯⡻⡳⣹⡺⡪⢎⠎⡆⢣⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣇⠄⠄⠄⠄⠄⠄⠄⠐⠄⠄⠁⠄⢈⠄⢂⠕⡕⡝⢕⢎⢎⢮⢎⢯⢺⢸⢬⠣⢃⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⡀⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠠⠨⡐⠌⢆⢇⢧⢭⣣⡳⣵⢫⣳⢱⠱⢑⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⣆⠄⠄⠄⠄⠄⠄⠄⠄⠄⠄⠁⡊⢌⢢⢡⢣⢪⡺⡪⡎⡎⡎⡚⣨⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⣄⡀⠄⠄⠄⠄⠄⠄⠄⠄⠄⠕⡅⢗⢕⡳⡭⣳⢕⠕⡱⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣦⡀⠄⠄⠄⠄⠄⠄⠄⠄⠄⠌⠄⠑⠩⢈⢂⣱⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣶⡀⢄⠄⣀⠄⡀⣀⢠⢄⣖⣖⣞⣼⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣧⣱⡐⡕⡕⡽⣝⣟⣮⣾⣾⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿ ⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣷⣵⣽⣸⣃⣧⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿,Recommended,1750.0,40.0 hrs on record,Posted: 17 June
63,76561198251385172,https://steamcommunity.com/profiles/76561198251385172/,Product refunded The game is good. But i accidentaly refund game. :(((((,Recommended,61.0,0.8 hrs on record,Posted: 28 June
64,76561198195785554,https://steamcommunity.com/profiles/76561198195785554/,It'sgud,Recommended,7.0,"1,775.3 hrs on record",Posted: 25 June
65,76561199029715530,https://steamcommunity.com/profiles/76561199029715530/,VICTORIA 3 CONFIRMED,Recommended,18.0,40.4 hrs on record,Posted: 24 May
66,76561199015201081,https://steamcommunity.com/profiles/76561199015201081/,It's fun,Recommended,7.0,49.7 hrs on record,Posted: 27 February
67,76561198892685850,https://steamcommunity.com/profiles/76561198892685850/,VICTORIA 3 BABYYYYYYYYYYYYY,Recommended,25.0,174.0 hrs on record,Posted: 22 May
68,76561197982457800,https://steamcommunity.com/profiles/76561197982457800/,симулятор страданий,Recommended,18.0,12.6 hrs on record,Posted: 23 May
69,RichardTheLionHeart1stOfEngland,https://steamcommunity.com/id/RichardTheLionHeart1stOfEngland/,Easily the best paradox game. Only flaw is that its engine is very archaic.,Recommended,62.0,111.2 hrs on record,Posted: 3 May
70,theevilboiler,https://steamcommunity.com/id/theevilboiler/,VICTORIA 3333333333333333333333333333333333333333333333333333333333333333,Recommended,72.0,527.2 hrs on record,Posted: 21 May
71,ElSosPosho,https://steamcommunity.com/id/ElSosPosho/,8th opium war ♥♥♥♥ you china.,Recommended,24.0,805.2 hrs on record,Posted: 4 July
72,rangerjoe79,https://steamcommunity.com/id/rangerjoe79/,Can't wait for Vicky 3.,Recommended,19.0,9.4 hrs on record,Posted: 22 May
73,76561198294588189,https://steamcommunity.com/profiles/76561198294588189/,">Played a game as Japan. >Was told this was a good place to start. >Decided to take Korea early. >China steps in and crushes my army, I win with the navy though >White peace China as my economy is now imaginary >2nd invasion of Korea a couple decades later >America intervenes this time > am seal-clubbed into submission >1)Army too weak to stop Jacobins taking government >2)Jacobins too weak to stop Liberals taking government >(3)Liberals too weak to stop Reactionaries taking government >(4)Reactionaries too weak to stop Anarcho-Liberals taking government >(5)Anarcho-Liberals too weak to stop Communists from taking government >Repeat 1-5 in varying & overlapping order for all eternity >Japan becomes the land of anarchy On a more serious note this is a great game that I'm not very good at.",Recommended,668.0,28.6 hrs on record,Posted: 12 August
74,76561198295844931,https://steamcommunity.com/profiles/76561198295844931/,Vicky 3 Wryyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,Recommended,50.0,15.1 hrs on record,Posted: 24 May
75,george360noscope,https://steamcommunity.com/id/george360noscope/,"I bought this the day before Vicky 3 was announced, GG",Recommended,44.0,6.5 hrs on record,Posted: 21 May
76,MaxzEightFive,https://steamcommunity.com/id/MaxzEightFive/,"Best game by Paradox hands down, very easy to learn. Protip: Keep liberals away from power, or say goodbye to your income.",Recommended,101.0,49.9 hrs on record,Posted: 23 June
77,76561198137222332,https://steamcommunity.com/profiles/76561198137222332/,my brain hurts,Recommended,12.0,133.2 hrs on record,Posted: 24 March
78,76561198167774630,https://steamcommunity.com/profiles/76561198167774630/,its good but old,Recommended,13.0,72.3 hrs on record,Posted: 8 April
79,76561198879503902,https://steamcommunity.com/profiles/76561198879503902/,♥♥♥♥ Yeah Victoria 3 baby!!!,Recommended,24.0,21.1 hrs on record,Posted: 21 May
80,anime-rwk,https://steamcommunity.com/id/anime-rwk/,"For starters you need Heart of Darkness DLC to from Poland at the start which is the main thing I wanted to do in this game, you could try with Krakow but that will take forever. I recommend you buy on sale since the DLC is like 20 dollars try to get on sale also since that price is way to much.",Recommended,235.0,14.6 hrs on record,Posted: 21 March
81,zephyrPC,https://steamcommunity.com/id/zephyrPC/,"Managing the trade and factories takes a BA in Economics but nevertheless, probably the most charming strategy game ever made. Also featuring, the most fascinating alternate history premise/setting in 'Divergences of Darkness'.",Recommended,196.0,24.0 hrs on record,Posted: 17 May
82,76561198164827642,https://steamcommunity.com/profiles/76561198164827642/,Green bar go up = stonks. If it go down and red then panic,Recommended,45.0,32.6 hrs on record,Posted: 2 April
83,Niavisk,https://steamcommunity.com/id/Niavisk/,Need Victoria II 2,Recommended,15.0,151.1 hrs on record,Posted: 3 April
84,76561199058095856,https://steamcommunity.com/profiles/76561199058095856/,Its good. If you want a good review just go to the internet. If you want it you probably already have played other paradox games.,Recommended,105.0,45.4 hrs on record,Posted: 17 June
85,76561198245254462,https://steamcommunity.com/profiles/76561198245254462/,"God, I need a life.",Recommended,15.0,427.0 hrs on record,Posted: 13 April
86,76561198151830602,https://steamcommunity.com/profiles/76561198151830602/,VICTORIA 3 CONFIRMED!!!,Recommended,21.0,140.1 hrs on record,Posted: 22 May
87,19kerbalpug,https://steamcommunity.com/id/19kerbalpug/,If Victoria 3 Doesnt Get Announced Im Gonna Change This To A Negative Review Edit : THEY DID IT VICTORIA 3 IS HAPPENING,Recommended,97.0,143.8 hrs on record,Posted: 20 May
88,76561199098964640,https://steamcommunity.com/profiles/76561199098964640/,"My favourite part of the game is when the global economy crashes for 20 years because all the great powers went into a world war over panama and subsequently destroyed their industries and bankrupted themselves. But that's probably because I only have 450 hours, I'm just a beginner idk.",Recommended,239.0,593.1 hrs on record,Posted: 16 April
89,unrealbaker8054,https://steamcommunity.com/id/unrealbaker8054/,"Victoria 3 just got announced within 24 hours after I purchased this, good news. The game is great, and insomuch that it's I think the best option among the games under the ""grand strategy"" genre, especially if you like to mainly focus on the economy and population management. Its war mechanics are easy and simpler than EU4, not even mentioning HOI4. And I think among those 3 games that I mentioned, the one with the most indirect game progression is Victoria. It feels like you can get less interacted with the game, but these limited interactions need to be more planned and going to have much more complex results.",Recommended,512.0,52.4 hrs on record,Posted: 22 May
90,erduca,https://steamcommunity.com/id/erduca/,"At first I was very overwhelmed by the amount of information, actions and decisions that I was allowed to make. I first stumbled about in 2 campaigns (Sardinia and Oranje) and I learned how strategic I should be. I chose Japan for my first real campaign as it was a relatively easy start and with great satisfaction I reached the 4th place. I was backstabbed and I betrayed too, I juggled with crises, manipulated proxy wars, extended my sphere of influence and made grand alliances to do 4 great wars with, everytime with different allies and foes. I was defeated, and I had to regroup, rethink and plan my revenge. Overall I recommend this game and I can't wait to play other paradox games.",Recommended,569.0,162.1 hrs on record,Posted: 26 May
91,76561198858157197,https://steamcommunity.com/profiles/76561198858157197/,the economy do be bussing,Recommended,21.0,56.0 hrs on record,Posted: 17 June
92,Kaiser2126,https://steamcommunity.com/id/Kaiser2126/,This game is great. I really hope they make Victoria III,Recommended,46.0,156.4 hrs on record,Posted: 20 March
93,76561198277665342,https://steamcommunity.com/profiles/76561198277665342/,It has opium,Recommended,10.0,151.9 hrs on record,Posted: 16 June
94,NorseModder,https://steamcommunity.com/id/NorseModder/,Mass Assault doctrine has never been so great.,Recommended,39.0,257.2 hrs on record,Posted: 14 June
95,MLGdogeisepic,https://steamcommunity.com/id/MLGdogeisepic/,"Killing africans for factories,very realistic.",Recommended,42.0,182.6 hrs on record,Posted: 15 March
96,unitedstatesofliberation,https://steamcommunity.com/id/unitedstatesofliberation/,düşük sistem dostu oyun. Pc bozulduğundan beri çöp laptopumda steam içi oynayabildiğim tek oyun bu.,Recommended,85.0,46.5 hrs on record,Posted: 18 May
97,Iamverybased,https://steamcommunity.com/id/Iamverybased/,economy simulator with a over reliance on china,Recommended,40.0,308.2 hrs on record,Posted: 11 August
98,76561198993298677,https://steamcommunity.com/profiles/76561198993298677/,Best Paradox game imo,Recommended,18.0,117.6 hrs on record,Posted: 4 August
99,76561198840618023,https://steamcommunity.com/profiles/76561198840618023/,good,Recommended,4.0,13.6 hrs on record,Posted: 4 August
100,NAHEGET,https://steamcommunity.com/id/NAHEGET/,"Vedd meg, szia.",Recommended,13.0,15.2 hrs on record,Posted: 27 May
101,76561198879891402,https://steamcommunity.com/profiles/76561198879891402/,"With over 1000 hours at the time of this review, I can say with absolute certainty that this game is a masterpiece. Just make sure you get the DLC and mods. I am currently a modder myself working on HFM Expanded and a multiplayer server owner on discord (link: https://discord.gg/bRVD5r9zEg) . Watch a couple ISP videos if you want to see if this game is for you, they are what got me started playing.",Recommended,328.0,"1,899.0 hrs on record",Posted: 22 February
102,something-420,https://steamcommunity.com/id/something-420/,"Finally making a review due to vic 3 being announced Things i like: -Satisfying Economy Mechanic -Great modding community -Amazing Soundtrack -Good amount of countries that have content -Non-Linearity Things i dislike: -Army management -Constant revolts (seriously, ♥♥♥♥ jacobin rebels all my homies ♥♥♥♥♥♥♥ loathe jacobin rebels) -No real way to dramatically change the way your country functions outside of relying on revolts (there is a mechanic that allows you to change the electorate vote but that's practically useless) -Clunky UI Conclusion: this game stands the test of time and is a must have for anyone that is a fan of strategy games; however, i would recommend getting at least the ""Hearts of Darkness"" dlc (and waiting for a sale if you aren't a fan of grand strategy games).",Recommended,661.0,564.2 hrs on record,Posted: 21 May
103,76561198039376154,https://steamcommunity.com/profiles/76561198039376154/,Make Victoria 3,Recommended,13.0,250.4 hrs on record,Posted: 19 May
104,j-chiari,https://steamcommunity.com/id/j-chiari/,VIC 3 ANNOUNCED LADS!!!!,Recommended,21.0,38.3 hrs on record,Posted: 27 May
105,76561198340175573,https://steamcommunity.com/profiles/76561198340175573/,Danish Vietnam,Recommended,13.0,214.4 hrs on record,Posted: 13 April
106,maddie11,https://steamcommunity.com/id/maddie11/,>launch vc2 for the first time >select russia >start game >crash Amazing. I have learned so much about history. 10 out of 10. Must buy.,Recommended,111.0,0.1 hrs on record,Posted: 7 March
107,76561198012653352,https://steamcommunity.com/profiles/76561198012653352/,"never worked correctly, always crashes",Not Recommended,34.0,4.0 hrs on record,Posted: 16 August
108,dvsdvdsv,https://steamcommunity.com/id/dvsdvdsv/,yes,Recommended,3.0,14.6 hrs on record,Posted: 12 August
109,-she,https://steamcommunity.com/id/-she/,"Yes, it's like Hearts of Iron IV but better because there's no 20 different dlcs that costs 60 bucks each and also you get to do a bit of genocide in the name of civilization because a bunch of Europeans with guns say so,",Recommended,178.0,130.8 hrs on record,Posted: 10 August
110,Deasedabs,https://steamcommunity.com/id/Deasedabs/,First game played Belgium and just got stacks of cash while Europe went to ♥♥♥♥. 10/10 Euro economy sim!,Recommended,86.0,25.7 hrs on record,Posted: 3 August
111,76561198086703917,https://steamcommunity.com/profiles/76561198086703917/,Austria-Hungary: Based and cultured German Empire: Cringe dismantled,Recommended,61.0,438.7 hrs on record,Posted: 3 August
112,76561198881495957,https://steamcommunity.com/profiles/76561198881495957/,pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers pogers,Recommended,480.0,296.5 hrs on record,Posted: 2 August
113,76561199125903520,https://steamcommunity.com/profiles/76561199125903520/,pog,Recommended,3.0,105.1 hrs on record,Posted: 16 June
114,76561198263120530,https://steamcommunity.com/profiles/76561198263120530/,deez,Recommended,4.0,735.8 hrs on record,Posted: 15 June
115,76561199030181053,https://steamcommunity.com/profiles/76561199030181053/,I barley owned this game for 30 hours at the time of writing this... Look at my playtime WORTH THE MONEY,Recommended,84.0,144.2 hrs on record,Posted: 9 June
116,shakalpl,https://steamcommunity.com/id/shakalpl/,yes,Recommended,3.0,45.9 hrs on record,Posted: 8 June
117,Derpman1IsTooAwesome,https://steamcommunity.com/id/Derpman1IsTooAwesome/,Choose a side that France isn't on and go straight into their land and beat them hard for fun and for the hell of it.,Recommended,93.0,24.0 hrs on record,Posted: 5 June
118,76561198364419899,https://steamcommunity.com/profiles/76561198364419899/,Causing WW1 because 2 countries wanted an Island.,Recommended,42.0,109.4 hrs on record,Posted: 31 May
119,ludiethistoria,https://steamcommunity.com/id/ludiethistoria/,Victoria 4 when?,Recommended,14.0,88.3 hrs on record,Posted: 31 May
120,AxolotlBestolotl,https://steamcommunity.com/id/AxolotlBestolotl/,"""Sir the Jacobins are revolting!"" ""I know they smell but I wouldn't say they are revolting""",Recommended,76.0,287.5 hrs on record,Posted: 30 May
121,76561198121237573,https://steamcommunity.com/profiles/76561198121237573/,good,Recommended,4.0,113.6 hrs on record,Posted: 30 May
122,SiestaLover,https://steamcommunity.com/id/SiestaLover/,it's good,Recommended,8.0,480.3 hrs on record,Posted: 29 May
123,76561197981221520,https://steamcommunity.com/profiles/76561197981221520/,"Very Interesting. Though after all these years, I still can't figure out how the game mechanism works.",Recommended,86.0,58.9 hrs on record,Posted: 26 May
124,76561199157382560,https://steamcommunity.com/profiles/76561199157382560/,Very Pogg,Recommended,8.0,390.0 hrs on record,Posted: 24 May
125,76561198256669808,https://steamcommunity.com/profiles/76561198256669808/,Its Alright I guess,Recommended,16.0,423.5 hrs on record,Posted: 24 May
126,BodineWilson,https://steamcommunity.com/id/BodineWilson/,"Anarcho-liberalism is a fail state. nuff said,",Recommended,40.0,34.1 hrs on record,Posted: 23 May
127,JGM115,https://steamcommunity.com/id/JGM115/,Best paradox game.,Recommended,16.0,43.5 hrs on record,Posted: 23 May
128,76561198259384174,https://steamcommunity.com/profiles/76561198259384174/,mm vicky 3,Recommended,8.0,17.7 hrs on record,Posted: 23 May
129,kingsword,https://steamcommunity.com/id/kingsword/,It's only the best game depicting its era as a grand strategy until Vicky 3 launches.,Recommended,70.0,238.6 hrs on record,Posted: 22 May
130,76561198317161823,https://steamcommunity.com/profiles/76561198317161823/,I love colonialism,Recommended,16.0,41.1 hrs on record,Posted: 20 May
131,76561198364423471,https://steamcommunity.com/profiles/76561198364423471/,"Vic2 is great as a GSG, it allows for many types of gameplay, wheter it be conquering, colonizing or even just doing economic wars, Victoria II has it. Furthermore, Vic2 also has a very unique industrial system, which when combined with trade mechanics make it a very efficient economy simulation game. However, the game in my opinion is only enjoyable once you get the 2 major DLC: Hearts of Darkness and A House Divided, as without those the game is really buggy and extremely basic. This might make problems for people who do not want to spend this much money on games, however Vic2 and DLC are often on sale on other sites other than steam, so it shouldn't be hard to find a copy of the base game plus DLC for 10-20$ (USD). Therefore, if you liked games like Europa Universalis and Stellaris, Victoria II is another great experience, and significantly cheaper than EU4, which has a lot more DLC.",Recommended,739.0,271.3 hrs on record,Posted: 8 May
132,76561198060359972,https://steamcommunity.com/profiles/76561198060359972/,11/10 Vic3 when?! edit: VICTORIA 3 CONFIRMED!!!!,Recommended,42.0,124.2 hrs on record,Posted: 4 May
133,76561198136407262,https://steamcommunity.com/profiles/76561198136407262/,"Product received for free ""Socialism is on the rise"" - My friend 2020",Recommended,57.0,60.9 hrs on record,Posted: 29 April
134,76561199041715391,https://steamcommunity.com/profiles/76561199041715391/,Boy do I love going bankrupt,Recommended,23.0,130.3 hrs on record,Posted: 28 April
135,stuffland,https://steamcommunity.com/id/stuffland/,Map colors go red with angy citizens,Recommended,30.0,106.1 hrs on record,Posted: 26 April
136,76561198345233049,https://steamcommunity.com/profiles/76561198345233049/,Ha Ha JoJo.,Recommended,9.0,36.2 hrs on record,Posted: 25 April
137,76561198973060580,https://steamcommunity.com/profiles/76561198973060580/,Vic 3 when,Recommended,8.0,46.7 hrs on record,Posted: 24 April
138,76561198159789125,https://steamcommunity.com/profiles/76561198159789125/,Underrated Paradox game for sure. Definitely need a Victoria III.,Recommended,56.0,89.9 hrs on record,Posted: 17 April
139,76561198147813164,https://steamcommunity.com/profiles/76561198147813164/,the thing i love the most is taxing the poor tbh,Recommended,38.0,3.8 hrs on record,Posted: 15 April
140,76561199019710770,https://steamcommunity.com/profiles/76561199019710770/,you sohul;d get dlc tho,Recommended,19.0,77.1 hrs on record,Posted: 13 April
141,76561198191126581,https://steamcommunity.com/profiles/76561198191126581/,Would be better if it was Vic 3,Recommended,24.0,2.7 hrs on record,Posted: 12 April
